8,6,1.00,0.0356,0.2810
8,7,1.00,0.0206,0.1617
8,8,1.00,0.0298,0.0948
8,9,1.00,0.0192,0.0702
None,0,1.00,-0.0811,0.9202
None,1,1.00,-0.0210,0.8922
None,2,1.00,0.0575,0.5830
None,3,1.00,-0.0149,0.5708
None,4,1.00,0.0375,0.3923
None,5,1.00,0.0403,0.3485
None,6,1.00,0.0367,0.2807
None,7,1.00,0.0207,0.1617
None,8,1.00,0.0295,0.0963
None,9,1.00,0.0191,0.0701
3,0,1.00,-0.0811,0.9202
3,1,1.00,-0.0210,0.8922
3,2,1.00,0.0575,0.5830
3,3,1.00,-0.0149,0.5708
3,4,1.00,0.0375,0.3923
3,5,1.00,0.0403,0.3485
3,6,1.00,0.0367,0.2807
3,7,1.00,0.0207,0.1617
3,8,1.00,0.0295,0.0963
3,9,1.00,0.0191,0.0701
None,0,1.00,-0.0686,0.9006
None,1,1.00,-0.0101,0.8775
None,2,1.00,0.0502,0.5724
None,3,1.00,-0.0219,0.5555
None,4,1.00,0.0334,0.3980
None,5,1.00,0.0396,0.3490
None,6,1.00,0.0356,0.2822
None,7,1.00,0.0206,0.1609
None,8,1.00,0.0299,0.0958
None,9,1.00,0.0194,0.0696
1,0,1.00,-0.0686,0.9006
1,1,1.00,-0.0101,0.8775
1,2,1.00,0.0502,0.5724
1,3,1.00,-0.0219,0.5555
1,4,1.00,0.0334,0.3980
1,5,1.00,0.0396,0.3490
1,6,1.00,0.0356,0.2822
1,7,1.00,0.0206,0.1609
1,8,1.00,0.0299,0.0958
1,9,1.00,0.0194,0.0696
None,0,1.00,-0.0364,0.9213
None,1,1.00,0.0223,0.8512
None,2,1.00,0.0305,0.5582
None,3,1.00,-0.0031,0.5451
None,4,1.00,0.0439,0.4115
None,5,1.00,0.0267,0.3473
None,6,1.00,0.0403,0.2832
None,7,1.00,0.0197,0.1587
None,8,1.00,0.0302,0.0963
None,9,1.00,0.0201,0.0683
7,0,1.00,-0.0364,0.9213
7,1,1.00,0.0223,0.8512
7,2,1.00,0.0305,0.5582
7,3,1.00,-0.0031,0.5451
7,4,1.00,0.0439,0.4115
7,5,1.00,0.0267,0.3473
7,6,1.00,0.0403,0.2832
7,7,1.00,0.0197,0.1587
7,8,1.00,0.0302,0.0963
7,9,1.00,0.0201,0.0683
None,0,1.00,-0.0366,0.9216
None,1,1.00,0.0224,0.8517
None,2,1.00,0.0310,0.5581
None,3,1.00,-0.0031,0.5453
None,4,1.00,0.0457,0.4118
None,5,1.00,0.0282,0.3472
None,6,1.00,0.0400,0.2834
None,7,1.00,0.0191,0.1609
None,8,1.00,0.0304,0.0959
None,9,1.00,0.0201,0.0685
5,0,1.00,-0.0366,0.9216
5,1,1.00,0.0224,0.8517
5,2,1.00,0.0310,0.5581
5,3,1.00,-0.0031,0.5453
5,4,1.00,0.0457,0.4118
5,5,1.00,0.0282,0.3472
5,6,1.00,0.0400,0.2834
5,7,1.00,0.0191,0.1609
5,8,1.00,0.0304,0.0959
5,9,1.00,0.0201,0.0685
None,0,1.00,-0.0335,0.9214
None,1,1.00,0.0256,0.8503
None,2,1.00,0.0318,0.5576
None,3,1.00,-0.0045,0.5438
None,4,1.00,0.0442,0.4158
None,5,1.00,0.0283,0.3505
None,6,1.00,0.0393,0.2845
None,7,1.00,0.0190,0.1608
None,8,1.00,0.0309,0.0957
None,9,1.00,0.0205,0.0684
4,0,1.00,-0.0335,0.9214
4,1,1.00,0.0256,0.8503
4,2,1.00,0.0318,0.5576
4,3,1.00,-0.0045,0.5438
4,4,1.00,0.0442,0.4158
4,5,1.00,0.0283,0.3505
4,6,1.00,0.0393,0.2845
4,7,1.00,0.0190,0.1608
4,8,1.00,0.0309,0.0957
4,9,1.00,0.0205,0.0684
None,0,1.00,-0.0256,0.9335
None,1,1.00,0.0399,0.8574
None,2,1.00,0.0410,0.5607
None,3,1.00,-0.0050,0.5499
None,4,1.00,0.0371,0.4351
None,5,1.00,0.0262,0.3472
None,6,1.00,0.0394,0.2854
None,7,1.00,0.0197,0.1608
None,8,1.00,0.0321,0.0959
None,9,1.00,0.0210,0.0690
8,0,1.00,-0.0256,0.9335
8,1,1.00,0.0399,0.8574
8,2,1.00,0.0410,0.5607
8,3,1.00,-0.0050,0.5499
8,4,1.00,0.0371,0.4351
8,5,1.00,0.0262,0.3472
8,6,1.00,0.0394,0.2854
8,7,1.00,0.0197,0.1608
8,8,1.00,0.0321,0.0959
8,9,1.00,0.0210,0.0690
None,0,1.00,-0.0254,0.9338
None,1,1.00,0.0400,0.8576
None,2,1.00,0.0410,0.5606
None,3,1.00,-0.0045,0.5501
None,4,1.00,0.0372,0.4353
None,5,1.00,0.0261,0.3476
None,6,1.00,0.0401,0.2855
None,7,1.00,0.0198,0.1609
None,8,1.00,0.0321,0.0969
None,9,1.00,0.0210,0.0692
5,0,1.00,-0.0254,0.9338
5,1,1.00,0.0400,0.8576
5,2,1.00,0.0410,0.5606
5,3,1.00,-0.0045,0.5501
5,4,1.00,0.0372,0.4353
5,5,1.00,0.0261,0.3476
5,6,1.00,0.0401,0.2855
5,7,1.00,0.0198,0.1609
5,8,1.00,0.0321,0.0969
5,9,1.00,0.0210,0.0692
None,0,1.00,-0.0254,0.9343
None,1,1.00,0.0381,0.8600
None,2,1.00,0.0368,0.5589
None,3,1.00,-0.0043,0.5530
None,4,1.00,0.0406,0.4334
None,5,1.00,0.0270,0.3553
None,6,1.00,0.0408,0.2837
None,7,1.00,0.0195,0.1612
None,8,1.00,0.0319,0.0973
None,9,1.00,0.0208,0.0691
3,0,1.00,-0.0254,0.9343
3,1,1.00,0.0381,0.8600
3,2,1.00,0.0368,0.5589
3,3,1.00,-0.0043,0.5530
3,4,1.00,0.0406,0.4334
3,5,1.00,0.0270,0.3553
3,6,1.00,0.0408,0.2837
3,7,1.00,0.0195,0.1612
3,8,1.00,0.0319,0.0973
3,9,1.00,0.0208,0.0691
None,0,1.00,-0.0186,0.9106
None,1,1.00,0.0405,0.8460
None,2,1.00,0.0316,0.5436
None,3,1.00,0.0126,0.5382
None,4,1.00,0.0353,0.4333
None,5,1.00,0.0234,0.3527
None,6,1.00,0.0436,0.2806
None,7,1.00,0.0187,0.1604
None,8,1.00,0.0317,0.0976
None,9,1.00,0.0209,0.0686
2,0,1.00,-0.0186,0.9106
2,1,1.00,0.0405,0.8460
2,2,1.00,0.0316,0.5436
2,3,1.00,0.0126,0.5382
2,4,1.00,0.0353,0.4333
2,5,1.00,0.0234,0.3527
2,6,1.00,0.0436,0.2806
2,7,1.00,0.0187,0.1604
2,8,1.00,0.0317,0.0976
2,9,1.00,0.0209,0.0686
None,0,1.00,-0.0285,0.9135
None,1,1.00,0.0217,0.8430
None,2,1.00,0.0194,0.5598
None,3,1.00,0.0071,0.5284
None,4,1.00,0.0414,0.4213
None,5,1.00,0.0265,0.3474
None,6,1.00,0.0434,0.2794
None,7,1.00,0.0194,0.1605
None,8,1.00,0.0308,0.0974
None,9,1.00,0.0203,0.0683
1,0,1.00,-0.0285,0.9135
1,1,1.00,0.0217,0.8430
1,2,1.00,0.0194,0.5598
1,3,1.00,0.0071,0.5284
1,4,1.00,0.0414,0.4213
1,5,1.00,0.0265,0.3474
1,6,1.00,0.0434,0.2794
1,7,1.00,0.0194,0.1605
1,8,1.00,0.0308,0.0974
1,9,1.00,0.0203,0.0683
None,0,1.00,-0.0203,0.8208
None,1,1.00,0.0024,0.7617
None,2,1.00,-0.0077,0.5066
None,3,1.00,0.0078,0.4573
None,4,1.00,0.0132,0.4185
None,5,1.00,0.0146,0.3393
None,6,1.00,0.0476,0.2751
None,7,1.00,0.0181,0.1570
None,8,1.00,0.0304,0.0974
None,9,1.00,0.0206,0.0669
0,0,1.00,-0.0203,0.8208
0,1,1.00,0.0024,0.7617
0,2,1.00,-0.0077,0.5066
0,3,1.00,0.0078,0.4573
0,4,1.00,0.0132,0.4185
0,5,1.00,0.0146,0.3393
0,6,1.00,0.0476,0.2751
0,7,1.00,0.0181,0.1570
0,8,1.00,0.0304,0.0974
0,9,1.00,0.0206,0.0669
None,0,1.00,-0.0397,0.8044
None,1,1.00,-0.0108,0.6834
None,2,1.00,-0.0101,0.4747
None,3,1.00,0.0032,0.4289
None,4,1.00,0.0033,0.4076
None,5,1.00,0.0118,0.3300
None,6,1.00,0.0462,0.2703
None,7,1.00,0.0167,0.1555
None,8,1.00,0.0299,0.0967
None,9,1.00,0.0207,0.0662
7,0,1.00,-0.0397,0.8044
7,1,1.00,-0.0108,0.6834
7,2,1.00,-0.0101,0.4747
7,3,1.00,0.0032,0.4289
7,4,1.00,0.0033,0.4076
7,5,1.00,0.0118,0.3300
7,6,1.00,0.0462,0.2703
7,7,1.00,0.0167,0.1555
7,8,1.00,0.0299,0.0967
7,9,1.00,0.0207,0.0662
None,0,1.00,-0.0396,0.8052
None,1,1.00,-0.0106,0.6839
None,2,1.00,-0.0100,0.4749
None,3,1.00,0.0030,0.4297
None,4,1.00,0.0043,0.4079
None,5,1.00,0.0128,0.3306
None,6,1.00,0.0461,0.2707
None,7,1.00,0.0163,0.1572
None,8,1.00,0.0300,0.0967
None,9,1.00,0.0208,0.0664
9,0,1.00,-0.0396,0.8052
9,1,1.00,-0.0106,0.6839
9,2,1.00,-0.0100,0.4749
9,3,1.00,0.0030,0.4297
9,4,1.00,0.0043,0.4079
9,5,1.00,0.0128,0.3306
9,6,1.00,0.0461,0.2707
9,7,1.00,0.0163,0.1572
9,8,1.00,0.0300,0.0967
9,9,1.00,0.0208,0.0664
None,0,1.00,-0.0393,0.8051
None,1,1.00,-0.0102,0.6841
None,2,1.00,-0.0097,0.4749
None,3,1.00,0.0033,0.4297
None,4,1.00,0.0046,0.4080
None,5,1.00,0.0130,0.3307
None,6,1.00,0.0462,0.2707
None,7,1.00,0.0163,0.1573
None,8,1.00,0.0301,0.0968
None,9,1.00,0.0207,0.0672
6,0,1.00,-0.0393,0.8051
6,1,1.00,-0.0102,0.6841
6,2,1.00,-0.0097,0.4749
6,3,1.00,0.0033,0.4297
6,4,1.00,0.0046,0.4080
6,5,1.00,0.0130,0.3307
6,6,1.00,0.0462,0.2707
6,7,1.00,0.0163,0.1573
6,8,1.00,0.0301,0.0968
6,9,1.00,0.0207,0.0672
None,0,1.00,-0.0391,0.8053
None,1,1.00,-0.0098,0.6842
None,2,1.00,-0.0095,0.4757
None,3,1.00,0.0037,0.4299
None,4,1.00,0.0047,0.4092
None,5,1.00,0.0130,0.3304
None,6,1.00,0.0457,0.2733
None,7,1.00,0.0163,0.1574
None,8,1.00,0.0302,0.0967
None,9,1.00,0.0209,0.0672
4,0,1.00,-0.0391,0.8053
4,1,1.00,-0.0098,0.6842
4,2,1.00,-0.0095,0.4757
4,3,1.00,0.0037,0.4299
4,4,1.00,0.0047,0.4092
4,5,1.00,0.0130,0.3304
4,6,1.00,0.0457,0.2733
4,7,1.00,0.0163,0.1574
4,8,1.00,0.0302,0.0967
4,9,1.00,0.0209,0.0672
None,0,1.00,-0.0353,0.8009
None,1,1.00,-0.0052,0.6805
None,2,1.00,-0.0043,0.4666
None,3,1.00,0.0067,0.4231
None,4,1.00,0.0001,0.4131
None,5,1.00,0.0115,0.3231
None,6,1.00,0.0442,0.2706
None,7,1.00,0.0155,0.1569
None,8,1.00,0.0305,0.0960
None,9,1.00,0.0212,0.0674
1,0,1.00,-0.0353,0.8009
1,1,1.00,-0.0052,0.6805
1,2,1.00,-0.0043,0.4666
1,3,1.00,0.0067,0.4231
1,4,1.00,0.0001,0.4131
1,5,1.00,0.0115,0.3231
1,6,1.00,0.0442,0.2706
1,7,1.00,0.0155,0.1569
1,8,1.00,0.0305,0.0960
1,9,1.00,0.0212,0.0674
None,0,1.00,-0.0384,0.7967
None,1,1.00,-0.0058,0.7021
None,2,1.00,-0.0014,0.4724
None,3,1.00,0.0099,0.4155
None,4,1.00,-0.0035,0.4154
None,5,1.00,0.0090,0.3231
None,6,1.00,0.0451,0.2707
None,7,1.00,0.0157,0.1562
None,8,1.00,0.0305,0.0961
None,9,1.00,0.0210,0.0672
3,0,1.00,-0.0384,0.7967
3,1,1.00,-0.0058,0.7021
3,2,1.00,-0.0014,0.4724
3,3,1.00,0.0099,0.4155
3,4,1.00,-0.0035,0.4154
3,5,1.00,0.0090,0.3231
3,6,1.00,0.0451,0.2707
3,7,1.00,0.0157,0.1562
3,8,1.00,0.0305,0.0961
3,9,1.00,0.0210,0.0672
None,0,1.00,-0.0447,0.7950
None,1,1.00,-0.0094,0.7014
None,2,1.00,-0.0029,0.4732
None,3,1.00,-0.0043,0.4344
None,4,1.00,0.0063,0.4080
None,5,1.00,0.0125,0.3224
None,6,1.00,0.0420,0.2712
None,7,1.00,0.0153,0.1572
None,8,1.00,0.0303,0.0954
None,9,1.00,0.0208,0.0673
0,0,1.00,-0.0447,0.7950
0,1,1.00,-0.0094,0.7014
0,2,1.00,-0.0029,0.4732
0,3,1.00,-0.0043,0.4344
0,4,1.00,0.0063,0.4080
0,5,1.00,0.0125,0.3224
0,6,1.00,0.0420,0.2712
0,7,1.00,0.0153,0.1572
0,8,1.00,0.0303,0.0954
0,9,1.00,0.0208,0.0673
None,0,1.00,-0.0482,0.8579
None,1,1.00,-0.0125,0.7148
None,2,1.00,-0.0043,0.4856
None,3,1.00,-0.0021,0.4493
None,4,1.00,0.0040,0.4161
None,5,1.00,0.0106,0.3249
None,6,1.00,0.0435,0.2727
None,7,1.00,0.0152,0.1572
None,8,1.00,0.0306,0.0961
None,9,1.00,0.0210,0.0675
7,0,1.00,-0.0482,0.8579
7,1,1.00,-0.0125,0.7148
7,2,1.00,-0.0043,0.4856
7,3,1.00,-0.0021,0.4493
7,4,1.00,0.0040,0.4161
7,5,1.00,0.0106,0.3249
7,6,1.00,0.0435,0.2727
7,7,1.00,0.0152,0.1572
7,8,1.00,0.0306,0.0961
7,9,1.00,0.0210,0.0675
None,0,1.00,-0.0483,0.8584
None,1,1.00,-0.0123,0.7153
None,2,1.00,-0.0041,0.4860
None,3,1.00,-0.0020,0.4500
None,4,1.00,0.0052,0.4160
None,5,1.00,0.0119,0.3251
None,6,1.00,0.0437,0.2730
None,7,1.00,0.0148,0.1592
None,8,1.00,0.0304,0.0964
None,9,1.00,0.0209,0.0675
5,0,1.00,-0.0483,0.8584
5,1,1.00,-0.0123,0.7153
5,2,1.00,-0.0041,0.4860
5,3,1.00,-0.0020,0.4500
5,4,1.00,0.0052,0.4160
5,5,1.00,0.0119,0.3251
5,6,1.00,0.0437,0.2730
5,7,1.00,0.0148,0.1592
5,8,1.00,0.0304,0.0964
5,9,1.00,0.0209,0.0675
None,0,1.00,-0.0475,0.8558
None,1,1.00,-0.0109,0.7150
None,2,1.00,-0.0060,0.4849
None,3,1.00,-0.0007,0.4481
None,4,1.00,0.0040,0.4106
None,5,1.00,0.0105,0.3348
None,6,1.00,0.0439,0.2723
None,7,1.00,0.0149,0.1589
None,8,1.00,0.0301,0.0963
None,9,1.00,0.0206,0.0674
2,0,1.00,-0.0475,0.8558
2,1,1.00,-0.0109,0.7150
2,2,1.00,-0.0060,0.4849
2,3,1.00,-0.0007,0.4481
2,4,1.00,0.0040,0.4106
2,5,1.00,0.0105,0.3348
2,6,1.00,0.0439,0.2723
2,7,1.00,0.0149,0.1589
2,8,1.00,0.0301,0.0963
2,9,1.00,0.0206,0.0674
None,0,1.00,-0.0427,0.8651
None,1,1.00,-0.0048,0.7176
None,2,1.00,0.0010,0.5249
None,3,1.00,0.0014,0.4546
None,4,1.00,0.0044,0.4126
None,5,1.00,0.0102,0.3388
None,6,1.00,0.0437,0.2735
None,7,1.00,0.0162,0.1594
None,8,1.00,0.0303,0.0966
None,9,1.00,0.0206,0.0676
4,0,1.00,-0.0427,0.8651
4,1,1.00,-0.0048,0.7176
4,2,1.00,0.0010,0.5249
4,3,1.00,0.0014,0.4546
4,4,1.00,0.0044,0.4126
4,5,1.00,0.0102,0.3388
4,6,1.00,0.0437,0.2735
4,7,1.00,0.0162,0.1594
4,8,1.00,0.0303,0.0966
4,9,1.00,0.0206,0.0676
None,0,1.00,-0.0350,0.8650
None,1,1.00,0.0030,0.7167
None,2,1.00,0.0102,0.5314
None,3,1.00,0.0037,0.4531
None,4,1.00,0.0008,0.4317
None,5,1.00,0.0087,0.3413
None,6,1.00,0.0446,0.2756
None,7,1.00,0.0165,0.1596
None,8,1.00,0.0313,0.0968
None,9,1.00,0.0212,0.0678
9,0,1.00,-0.0350,0.8650
9,1,1.00,0.0030,0.7167
9,2,1.00,0.0102,0.5314
9,3,1.00,0.0037,0.4531
9,4,1.00,0.0008,0.4317
9,5,1.00,0.0087,0.3413
9,6,1.00,0.0446,0.2756
9,7,1.00,0.0165,0.1596
9,8,1.00,0.0313,0.0968
9,9,1.00,0.0212,0.0678
None,0,1.00,-0.0347,0.8650
None,1,1.00,0.0033,0.7168
None,2,1.00,0.0104,0.5316
None,3,1.00,0.0037,0.4532
None,4,1.00,0.0008,0.4317
None,5,1.00,0.0087,0.3415
None,6,1.00,0.0446,0.2756
None,7,1.00,0.0165,0.1596
None,8,1.00,0.0314,0.0968
None,9,1.00,0.0212,0.0685
8,0,1.00,-0.0347,0.8650
8,1,1.00,0.0033,0.7168
8,2,1.00,0.0104,0.5316
8,3,1.00,0.0037,0.4532
8,4,1.00,0.0008,0.4317
8,5,1.00,0.0087,0.3415
8,6,1.00,0.0446,0.2756
8,7,1.00,0.0165,0.1596
8,8,1.00,0.0314,0.0968
8,9,1.00,0.0212,0.0685
None,0,1.00,-0.0347,0.8651
None,1,1.00,0.0033,0.7169
None,2,1.00,0.0105,0.5316
None,3,1.00,0.0042,0.4530
None,4,1.00,0.0006,0.4317
None,5,1.00,0.0083,0.3415
None,6,1.00,0.0453,0.2756
None,7,1.00,0.0167,0.1593
None,8,1.00,0.0313,0.0979
None,9,1.00,0.0212,0.0684
6,0,1.00,-0.0347,0.8651
6,1,1.00,0.0033,0.7169
6,2,1.00,0.0105,0.5316
6,3,1.00,0.0042,0.4530
6,4,1.00,0.0006,0.4317
6,5,1.00,0.0083,0.3415
6,6,1.00,0.0453,0.2756
6,7,1.00,0.0167,0.1593
6,8,1.00,0.0313,0.0979
6,9,1.00,0.0212,0.0684
None,0,1.00,-0.0347,0.8665
None,1,1.00,0.0034,0.7183
None,2,1.00,0.0103,0.5323
None,3,1.00,0.0050,0.4541
None,4,1.00,0.0007,0.4333
None,5,1.00,0.0082,0.3432
None,6,1.00,0.0458,0.2784
None,7,1.00,0.0166,0.1595
None,8,1.00,0.0316,0.0981
None,9,1.00,0.0213,0.0685
9,0,1.00,-0.0347,0.8665
9,1,1.00,0.0034,0.7183
9,2,1.00,0.0103,0.5323
9,3,1.00,0.0050,0.4541
9,4,1.00,0.0007,0.4333
9,5,1.00,0.0082,0.3432
9,6,1.00,0.0458,0.2784
9,7,1.00,0.0166,0.1595
9,8,1.00,0.0316,0.0981
9,9,1.00,0.0213,0.0685
None,0,1.00,-0.0344,0.8665
None,1,1.00,0.0038,0.7184
None,2,1.00,0.0107,0.5323
None,3,1.00,0.0050,0.4542
None,4,1.00,0.0008,0.4332
None,5,1.00,0.0084,0.3432
None,6,1.00,0.0457,0.2784
None,7,1.00,0.0165,0.1597
None,8,1.00,0.0315,0.0980
None,9,1.00,0.0211,0.0693
0,0,1.00,-0.0344,0.8665
0,1,1.00,0.0038,0.7184
0,2,1.00,0.0107,0.5323
0,3,1.00,0.0050,0.4542
0,4,1.00,0.0008,0.4332
0,5,1.00,0.0084,0.3432
0,6,1.00,0.0457,0.2784
0,7,1.00,0.0165,0.1597
0,8,1.00,0.0315,0.0980
0,9,1.00,0.0211,0.0693
None,0,1.00,-0.0301,0.8791
None,1,1.00,0.0066,0.7247
None,2,1.00,0.0151,0.5401
None,3,1.00,-0.0020,0.4608
None,4,1.00,0.0027,0.4298
None,5,1.00,0.0087,0.3429
None,6,1.00,0.0447,0.2782
None,7,1.00,0.0168,0.1603
None,8,1.00,0.0311,0.0976
None,9,1.00,0.0210,0.0694
4,0,1.00,-0.0301,0.8791
4,1,1.00,0.0066,0.7247
4,2,1.00,0.0151,0.5401
4,3,1.00,-0.0020,0.4608
4,4,1.00,0.0027,0.4298
4,5,1.00,0.0087,0.3429
4,6,1.00,0.0447,0.2782
4,7,1.00,0.0168,0.1603
4,8,1.00,0.0311,0.0976
4,9,1.00,0.0210,0.0694
None,0,1.00,-0.0325,0.8833
None,1,1.00,0.0070,0.7216
None,2,1.00,0.0150,0.5375
None,3,1.00,-0.0009,0.4642
None,4,1.00,-0.0093,0.4366
None,5,1.00,0.0030,0.3426
None,6,1.00,0.0448,0.2786
None,7,1.00,0.0163,0.1594
None,8,1.00,0.0313,0.0973
None,9,1.00,0.0213,0.0690
3,0,1.00,-0.0325,0.8833
3,1,1.00,0.0070,0.7216
3,2,1.00,0.0150,0.5375
3,3,1.00,-0.0009,0.4642
3,4,1.00,-0.0093,0.4366
3,5,1.00,0.0030,0.3426
3,6,1.00,0.0448,0.2786
3,7,1.00,0.0163,0.1594
3,8,1.00,0.0313,0.0973
3,9,1.00,0.0213,0.0690
None,0,1.00,-0.0411,0.8449
None,1,1.00,-0.0030,0.6883
None,2,1.00,0.0056,0.5042
None,3,1.00,-0.0013,0.4423
None,4,1.00,-0.0064,0.4252
None,5,1.00,0.0057,0.3429
None,6,1.00,0.0440,0.2766
None,7,1.00,0.0152,0.1588
None,8,1.00,0.0307,0.0969
None,9,1.00,0.0212,0.0683
5,0,1.00,-0.0411,0.8449
5,1,1.00,-0.0030,0.6883
5,2,1.00,0.0056,0.5042
5,3,1.00,-0.0013,0.4423
5,4,1.00,-0.0064,0.4252
5,5,1.00,0.0057,0.3429
5,6,1.00,0.0440,0.2766
5,7,1.00,0.0152,0.1588
5,8,1.00,0.0307,0.0969
5,9,1.00,0.0212,0.0683
None,0,1.00,-0.0399,0.8449
None,1,1.00,-0.0019,0.6903
None,2,1.00,0.0062,0.5045
None,3,1.00,-0.0024,0.4427
None,4,1.00,-0.0048,0.4250
None,5,1.00,0.0065,0.3499
None,6,1.00,0.0431,0.2774
None,7,1.00,0.0152,0.1590
None,8,1.00,0.0307,0.0969
None,9,1.00,0.0211,0.0686
6,0,1.00,-0.0399,0.8449
6,1,1.00,-0.0019,0.6903
6,2,1.00,0.0062,0.5045
6,3,1.00,-0.0024,0.4427
6,4,1.00,-0.0048,0.4250
6,5,1.00,0.0065,0.3499
6,6,1.00,0.0431,0.2774
6,7,1.00,0.0152,0.1590
6,8,1.00,0.0307,0.0969
6,9,1.00,0.0211,0.0686
None,0,1.00,-0.0401,0.8440
None,1,1.00,-0.0019,0.6904
None,2,1.00,0.0059,0.5051
None,3,1.00,-0.0027,0.4420
None,4,1.00,-0.0051,0.4261
None,5,1.00,0.0066,0.3505
None,6,1.00,0.0427,0.2806
None,7,1.00,0.0155,0.1588
None,8,1.00,0.0308,0.0968
None,9,1.00,0.0213,0.0688
7,0,1.00,-0.0401,0.8440
7,1,1.00,-0.0019,0.6904
7,2,1.00,0.0059,0.5051
7,3,1.00,-0.0027,0.4420
7,4,1.00,-0.0051,0.4261
7,5,1.00,0.0066,0.3505
7,6,1.00,0.0427,0.2806
7,7,1.00,0.0155,0.1588
7,8,1.00,0.0308,0.0968
7,9,1.00,0.0213,0.0688
None,0,1.00,-0.0398,0.8444
None,1,1.00,-0.0015,0.6910
None,2,1.00,0.0061,0.5054
None,3,1.00,-0.0027,0.4426
None,4,1.00,-0.0038,0.4264
None,5,1.00,0.0080,0.3507
None,6,1.00,0.0428,0.2807
None,7,1.00,0.0149,0.1607
None,8,1.00,0.0305,0.0970
None,9,1.00,0.0212,0.0690
8,0,1.00,-0.0398,0.8444
8,1,1.00,-0.0015,0.6910
8,2,1.00,0.0061,0.5054
8,3,1.00,-0.0027,0.4426
8,4,1.00,-0.0038,0.4264
8,5,1.00,0.0080,0.3507
8,6,1.00,0.0428,0.2807
8,7,1.00,0.0149,0.1607
8,8,1.00,0.0305,0.0970
8,9,1.00,0.0212,0.0690
None,0,1.00,-0.0400,0.8445
None,1,1.00,-0.0017,0.6911
None,2,1.00,0.0059,0.5054
None,3,1.00,-0.0021,0.4425
None,4,1.00,-0.0038,0.4266
None,5,1.00,0.0077,0.3509
None,6,1.00,0.0435,0.2808
None,7,1.00,0.0150,0.1607
None,8,1.00,0.0306,0.0980
None,9,1.00,0.0213,0.0690
1,0,1.00,-0.0400,0.8445
1,1,1.00,-0.0017,0.6911
1,2,1.00,0.0059,0.5054
1,3,1.00,-0.0021,0.4425
1,4,1.00,-0.0038,0.4266
1,5,1.00,0.0077,0.3509
1,6,1.00,0.0435,0.2808
1,7,1.00,0.0150,0.1607
1,8,1.00,0.0306,0.0980
1,9,1.00,0.0213,0.0690
None,0,1.00,-0.0318,0.9113
None,1,1.00,-0.0035,0.7686
None,2,1.00,-0.0016,0.5124
None,3,1.00,0.0045,0.4809
None,4,1.00,0.0018,0.4238
None,5,1.00,0.0105,0.3568
None,6,1.00,0.0442,0.2841
None,7,1.00,0.0141,0.1622
None,8,1.00,0.0302,0.0985
None,9,1.00,0.0208,0.0696
2,0,1.00,-0.0318,0.9113
2,1,1.00,-0.0035,0.7686
2,2,1.00,-0.0016,0.5124
2,3,1.00,0.0045,0.4809
2,4,1.00,0.0018,0.4238
2,5,1.00,0.0105,0.3568
2,6,1.00,0.0442,0.2841
2,7,1.00,0.0141,0.1622
2,8,1.00,0.0302,0.0985
2,9,1.00,0.0208,0.0696
None,0,1.00,-0.0360,0.9167
None,1,1.00,-0.0043,0.7684
None,2,1.00,0.0052,0.5501
None,3,1.00,0.0077,0.4836
None,4,1.00,-0.0006,0.4253
None,5,1.00,0.0070,0.3582
None,6,1.00,0.0447,0.2856
None,7,1.00,0.0156,0.1617
None,8,1.00,0.0310,0.0991
None,9,1.00,0.0205,0.0700
3,0,1.00,-0.0360,0.9167
3,1,1.00,-0.0043,0.7684
3,2,1.00,0.0052,0.5501
3,3,1.00,0.0077,0.4836
3,4,1.00,-0.0006,0.4253
3,5,1.00,0.0070,0.3582
3,6,1.00,0.0447,0.2856
3,7,1.00,0.0156,0.1617
3,8,1.00,0.0310,0.0991
3,9,1.00,0.0205,0.0700
None,0,1.00,-0.0457,0.9215
None,1,1.00,-0.0171,0.7753
None,2,1.00,0.0049,0.5335
None,3,1.00,0.0029,0.5033
None,4,1.00,0.0102,0.4157
None,5,1.00,0.0126,0.3541
None,6,1.00,0.0443,0.2836
None,7,1.00,0.0146,0.1628
None,8,1.00,0.0305,0.0988
None,9,1.00,0.0204,0.0702
4,0,1.00,-0.0457,0.9215
4,1,1.00,-0.0171,0.7753
4,2,1.00,0.0049,0.5335
4,3,1.00,0.0029,0.5033
4,4,1.00,0.0102,0.4157
4,5,1.00,0.0126,0.3541
4,6,1.00,0.0443,0.2836
4,7,1.00,0.0146,0.1628
4,8,1.00,0.0305,0.0988
4,9,1.00,0.0204,0.0702
None,0,1.00,-0.0373,0.9177
None,1,1.00,-0.0094,0.7585
None,2,1.00,0.0012,0.5345
None,3,1.00,-0.0013,0.4905
None,4,1.00,-0.0063,0.4241
None,5,1.00,0.0054,0.3505
None,6,1.00,0.0432,0.2836
None,7,1.00,0.0148,0.1607
None,8,1.00,0.0308,0.0981
None,9,1.00,0.0208,0.0694
2,0,1.00,-0.0373,0.9177
2,1,1.00,-0.0094,0.7585
2,2,1.00,0.0012,0.5345
2,3,1.00,-0.0013,0.4905
2,4,1.00,-0.0063,0.4241
2,5,1.00,0.0054,0.3505
2,6,1.00,0.0432,0.2836
2,7,1.00,0.0148,0.1607
2,8,1.00,0.0308,0.0981
2,9,1.00,0.0208,0.0694
None,0,1.00,-0.0380,0.8791
None,1,1.00,-0.0162,0.7342
